"","unitid","year","fips","student_faculty_ratio"
"4055",407434,2018,36,7
"4056",407461,2018,39,7
"4057",407470,2018,39,21
"4058",407489,2018,39,9
"4059",407513,2018,39,8
"4060",407522,2018,39,4
"4061",407568,2018,39,20
"4062",407577,2018,39,15
"4063",407595,2018,39,7
"4064",407601,2018,40,5
"4065",407610,2018,41,5
"4066",407629,2018,42,1
"4067",407683,2018,48,17
"4068",407708,2018,53,18
"4069",407735,2018,55,10
"4070",407832,2018,39,10
"4071",408066,2018,20,15
"4072",408163,2018,37,11
"4073",408385,2018,48,24
"4074",408729,2018,42,8
"4075",408844,2018,12,23
"4076",408862,2018,13,20
"4077",409032,2018,12,1
"4078",409120,2018,29,12
"4079",409193,2018,72,20
"4080",409315,2018,48,23
"4081",409537,2018,39,10
"4082",409591,2018,39,10
"4083",409698,2018,6,24
"4084",410496,2018,36,13
"4085",410797,2018,39,14
"4086",410964,2018,25,10
"4087",411684,2018,6,18
"4088",411754,2018,39,10
"4089",412173,2018,12,12
"4090",412535,2018,25,18
"4091",412544,2018,36,14
"4092",412599,2018,47,21
"4093",413176,2018,54,10
"4094",413413,2018,27,22
"4095",413617,2018,55,6
"4096",413626,2018,27,9
"4097",413680,2018,6,18
"4098",413778,2018,9,8
"4099",413802,2018,6,14
"4100",413820,2018,40,6
"4101",413893,2018,13,30
"4102",413945,2018,13,14
"4103",413972,2018,37,6
"4104",414063,2018,34,15
"4105",414124,2018,25,9
"4106",414461,2018,72,26
"4107",414489,2018,48,15
"4108",414540,2018,42,14
"4109",414595,2018,36,9
"4110",414823,2018,12,20
"4111",414869,2018,18,7
"4112",414878,2018,18,7
"4113",414911,2018,42,16
"4114",414939,2018,32,27
"4115",415039,2018,42,19
"4116",415057,2018,9,14
"4117",415987,2018,36,17
"4118",416458,2018,6,18
"4119",416801,2018,48,11
"4120",417008,2018,1,15
"4121",417062,2018,6,21
"4122",417105,2018,6,24
"4123",417123,2018,6,7
"4124",417248,2018,9,18
"4125",417275,2018,9,13
"4126",417327,2018,12,9
"4127",417381,2018,13,14
"4128",417406,2018,13,11
"4129",417442,2018,17,12
"4130",417503,2018,20,6
"4131",417549,2018,22,19
"4132",417600,2018,27,10
"4133",417628,2018,29,3
"4134",417637,2018,29,8
"4135",417646,2018,29,10
"4136",417655,2018,29,7
"4137",417673,2018,29,7
"4138",417682,2018,29,6
"4139",417716,2018,29,13
"4140",417725,2018,29,13
"4141",417734,2018,29,4
"4142",417752,2018,48,4
"4143",417804,2018,37,8
"4144",417831,2018,34,24
"4145",417840,2018,42,30
"4146",417868,2018,36,2
"4147",417886,2018,36,8
"4148",417910,2018,36,12
"4149",417983,2018,36,5
"4150",417992,2018,36,16
"4151",418001,2018,36,14
"4152",418010,2018,36,10
"4153",418029,2018,36,9
"4154",418038,2018,36,35
"4155",418056,2018,36,11
"4156",418065,2018,36,21
"4157",418083,2018,36,24
"4158",418126,2018,36,10
"4159",418171,2018,36,21
"4160",418199,2018,39,13
"4161",418205,2018,39,12
"4162",418223,2018,39,6
"4163",418250,2018,39,11
"4164",418269,2018,39,10
"4165",418278,2018,39,16
"4166",418296,2018,40,18
"4167",418302,2018,40,8
"4168",418320,2018,40,9
"4169",418339,2018,40,12
"4170",418348,2018,40,12
"4171",418357,2018,40,9
"4172",418409,2018,42,10
"4173",418427,2018,42,13
"4174",418445,2018,42,8
"4175",418454,2018,42,10
"4176",418481,2018,42,15
"4177",418515,2018,42,11
"4178",418524,2018,42,13
"4179",418533,2018,42,17
"4180",418542,2018,42,4
"4181",418560,2018,42,2
"4182",418588,2018,42,15
"4183",418603,2018,42,11
"4184",418612,2018,42,8
"4185",418658,2018,42,15
"4186",418755,2018,72,6
"4187",418764,2018,72,20
"4188",418773,2018,72,15
"4189",418782,2018,72,16
"4190",418870,2018,47,13
"4191",418889,2018,47,12
"4192",418913,2018,48,1
"4193",418968,2018,48,14
"4194",419031,2018,54,12
"4195",419095,2018,25,4
"4196",419183,2018,6,16
"4197",419217,2018,12,13
"4198",419226,2018,12,6
"4199",419235,2018,13,15
"4200",419244,2018,13,11
"4201",419253,2018,17,9
"4202",419280,2018,29,5
"4203",419332,2018,42,10
"4204",419341,2018,42,7
"4205",419411,2018,53,15
"4206",419420,2018,54,19
"4207",419484,2018,42,15
"4208",419633,2018,48,9
"4209",419660,2018,12,12
"4210",419703,2018,72,16
"4211",419712,2018,72,11
"4212",419721,2018,72,13
"4213",420024,2018,51,9
"4214",420042,2018,15,10
"4215",420103,2018,12,20
"4216",420130,2018,34,20
"4217",420255,2018,72,14
"4218",420325,2018,36,15
"4219",420343,2018,34,24
"4220",420370,2018,11,24
"4221",420398,2018,48,27
"4222",420431,2018,13,9
"4223",420440,2018,23,15
"4224",420459,2018,40,13
"4225",420468,2018,36,12
"4226",420538,2018,5,16
"4227",420556,2018,41,12
"4228",420574,2018,4,18
"4229",420608,2018,6,30
"4230",420723,2018,41,9
"4231",420981,2018,36,14
"4232",421513,2018,21,9
"4233",421610,2018,49,10
"4234",421665,2018,26,4
"4235",421708,2018,4,24
"4236",421717,2018,39,10
"4237",421771,2018,29,25
"4238",421832,2018,37,10
"4239",421841,2018,36,18
"4240",421878,2018,34,10
"4241",421896,2018,72,23
"4242",422190,2018,6,25
"4243",422695,2018,6,18
"4244",422835,2018,6,14
"4245",423120,2018,12,45
"4246",423397,2018,72,27
"4247",423412,2018,48,10
"4248",423652,2018,41,10
"4249",425250,2018,13,11
"4250",425986,2018,25,15
"4251",426314,2018,12,18
"4252",427308,2018,36,13
"4253",427335,2018,36,8
"4254",427894,2018,51,14
"4255",427973,2018,51,14
"4256",427982,2018,51,4
"4257",427991,2018,12,19
"4258",428000,2018,12,14
"4259",428019,2018,40,11
"4260",428055,2018,72,18
"4261",428125,2018,6,25
"4262",428143,2018,40,20
"4263",428170,2018,12,5
"4264",428259,2018,55,4
"4265",428392,2018,41,15
"4266",429012,2018,12,1
"4267",429128,2018,25,12
"4268",430184,2018,24,40
"4269",430218,2018,34,13
"4270",430227,2018,42,23
"4271",430245,2018,48,20
"4272",430306,2018,51,12
"4273",430342,2018,6,22
"4274",430403,2018,34,20
"4275",430485,2018,31,9
"4276",430564,2018,36,10
"4277",430582,2018,12,50
"4278",430670,2018,72,7
"4279",430704,2018,48,6
"4280",430795,2018,54,16
"4281",430810,2018,33,8
"4282",430883,2018,36,8
"4283",430908,2018,42,10
"4284",430935,2018,72,30
"4285",430971,2018,42,10
"4286",431017,2018,40,3
"4287",431071,2018,36,12
"4288",431099,2018,25,17
"4289",431105,2018,36,7
"4290",431123,2018,72,12
"4291",431141,2018,6,17
"4292",431169,2018,54,9
"4293",431187,2018,9,8
"4294",431196,2018,36,24
"4295",431266,2018,51,10
"4296",431275,2018,36,6
"4297",431284,2018,48,25
"4298",431558,2018,12,18
"4299",431600,2018,42,14
"4300",431716,2018,34,3
"4301",431929,2018,72,7
"4302",431956,2018,6,15
"4303",431965,2018,13,14
"4304",431983,2018,36,19
"4305",432074,2018,40,13
"4306",432117,2018,45,20
"4307",432223,2018,53,9
"4308",432269,2018,48,10
"4309",432384,2018,6,17
"4310",432524,2018,10,9
"4311",433004,2018,6,16
"4312",433013,2018,6,30
"4313",433040,2018,25,7
"4314",433068,2018,12,18
"4315",433101,2018,44,19
"4316",433138,2018,39,5
"4317",433165,2018,17,4
"4318",433174,2018,37,6
"4319",433387,2018,49,41
"4320",433420,2018,6,10
"4321",433536,2018,22,16
"4322",433660,2018,12,22
"4323",433970,2018,23,19
"4324",434016,2018,31,10
"4325",434061,2018,22,23
"4326",434140,2018,6,25
"4327",434159,2018,13,24
"4328",434274,2018,48,10
"4329",434283,2018,48,7
"4330",434292,2018,37,20
"4331",434308,2018,24,30
"4332",434344,2018,25,17
"4333",434362,2018,53,17
"4334",434432,2018,31,20
"4335",434469,2018,12,3
"4336",434496,2018,45,20
"4337",434520,2018,9,16
"4338",434539,2018,12,15
"4339",434584,2018,2,8
"4340",434672,2018,24,15
"4341",434751,2018,27,9
"4342",434821,2018,22,23
"4343",434830,2018,39,17
"4344",434900,2018,72,16
"4345",434937,2018,24,3
"4346",434973,2018,24,1
"4347",435000,2018,22,3
"4348",436003,2018,34,15
"4349",436030,2018,24,25
"4350",436100,2018,16,20
"4351",436270,2018,49,15
"4352",436304,2018,22,33
"4353",436429,2018,6,24
"4354",436553,2018,72,20
"4355",436599,2018,25,9
"4356",436614,2018,4,4
"4357",436632,2018,37,14
"4358",436641,2018,1,22
"4359",436650,2018,22,15
"4360",436775,2018,48,15
"4361",436818,2018,9,22
"4362",436827,2018,9,16
"4363",436836,2018,9,19
"4364",437097,2018,51,7
"4365",437103,2018,22,29
"4366",437237,2018,44,3
"4367",437316,2018,41,13
"4368",437325,2018,41,7
"4369",437556,2018,17,19
"4370",437608,2018,48,20
"4371",437635,2018,48,11
"4372",437705,2018,72,2
"4373",437723,2018,34,15
"4374",437732,2018,48,11
"4375",437750,2018,6,17
"4376",437769,2018,51,8
"4377",437778,2018,48,15
"4378",437857,2018,18,12
"4379",437936,2018,6,18
"4380",438151,2018,49,13
"4381",438179,2018,4,25
"4382",438221,2018,42,14
"4383",438258,2018,6,21
"4384",438285,2018,12,25
"4385",438337,2018,72,25
"4386",438498,2018,51,8
"4387",438504,2018,6,40
"4388",438586,2018,13,18
"4389",438674,2018,28,10
"4390",438708,2018,54,8
"4391",438735,2018,18,10
"4392",438805,2018,25,11
"4393",438869,2018,5,5
"4394",438984,2018,72,16
"4395",439020,2018,17,11
"4396",439118,2018,53,35
"4397",439145,2018,53,13
"4398",439190,2018,53,16
"4399",439288,2018,8,13
"4400",439367,2018,6,20
"4401",439446,2018,12,6
"4402",439455,2018,39,14
"4403",439473,2018,11,20
"4404",439491,2018,22,20
"4405",439507,2018,48,18
"4406",439570,2018,40,25
"4407",439613,2018,18,13
"4408",439622,2018,36,20
"4409",439668,2018,4,14
"4410",439686,2018,12,14
"4411",439701,2018,48,12
"4412",439738,2018,22,26
"4413",439747,2018,6,30
"4414",439774,2018,12,18
"4415",439783,2018,36,10
"4416",439792,2018,12,21
"4417",439844,2018,22,11
"4418",439862,2018,66,8
"4419",439871,2018,6,10
"4420",439899,2018,39,14
"4421",439932,2018,40,10
"4422",439969,2018,12,16
"4423",439996,2018,35,14
"4424",440059,2018,13,13
"4425",440101,2018,13,17
"4426",440217,2018,42,14
"4427",440226,2018,29,7
"4428",440262,2018,36,18
"4429",440271,2018,22,13
"4430",440396,2018,16,13
"4431",440402,2018,5,15
"4432",440420,2018,25,3
"4433",440651,2018,72,22
"4434",440730,2018,36,19
"4435",440749,2018,46,8
"4436",440758,2018,35,11
"4437",440776,2018,48,10
"4438",440794,2018,34,10
"4439",440819,2018,6,9
"4440",440828,2018,41,11
"4441",440855,2018,48,12
"4442",440989,2018,48,20
"4443",441025,2018,45,18
"4444",441052,2018,6,34
"4445",441070,2018,26,6
"4446",441168,2018,41,11
"4447",441210,2018,4,20
"4448",441229,2018,6,7
"4449",441256,2018,6,14
"4450",441362,2018,10,30
"4451",441371,2018,12,16
"4452",441380,2018,12,30
"4453",441414,2018,12,20
"4454",441423,2018,12,22
"4455",441487,2018,29,10
"4456",441496,2018,29,9
"4457",441502,2018,28,20
"4458",441511,2018,37,10
"4459",441548,2018,34,10
"4460",441575,2018,36,12
"4461",441593,2018,36,29
"4462",441609,2018,36,10
"4463",441618,2018,36,6
"4464",441636,2018,39,17
"4465",441645,2018,39,9
"4466",441663,2018,41,20
"4467",441672,2018,42,3
"4468",441690,2018,72,7
"4469",441706,2018,72,13
"4470",441742,2018,48,34
"4471",441760,2018,48,17
"4472",441788,2018,48,16
"4473",441830,2018,49,8
"4474",441858,2018,51,5
"4475",441876,2018,51,14
"4476",441900,2018,32,18
"4477",441937,2018,6,22
"4478",441982,2018,25,7
"4479",442073,2018,34,14
"4480",442134,2018,8,25
"4481",442161,2018,17,5
"4482",442213,2018,23,6
"4483",442240,2018,6,15
"4484",442329,2018,12,30
"4485",442356,2018,42,12
"4486",442383,2018,54,15
"4487",442426,2018,29,30
"4488",442435,2018,13,12
"4489",442523,2018,2,10
"4490",442569,2018,20,20
"4491",442602,2018,35,21
"4492",442611,2018,37,33
"4493",442639,2018,51,8
"4494",442657,2018,6,15
"4495",442718,2018,20,10
"4496",442781,2018,4,9
"4497",442815,2018,25,11
"4498",442842,2018,17,12
"4499",442879,2018,4,20
"4500",442888,2018,6,15
"4501",442897,2018,18,2
"4502",442930,2018,6,15
"4503",442949,2018,41,4
"4504",442967,2018,35,25
"4505",442976,2018,21,16
"4506",442985,2018,6,8
"4507",443021,2018,48,11
"4508",443049,2018,53,15
"4509",443058,2018,40,3
"4510",443100,2018,72,15
"4511",443137,2018,26,20
"4512",443146,2018,48,29
"4513",443173,2018,17,6
"4514",443207,2018,6,12
"4515",443216,2018,34,29
"4516",443225,2018,34,24
"4517",443234,2018,12,14
"4518",443252,2018,12,20
"4519",443261,2018,45,9
"4520",443289,2018,8,25
"4521",443298,2018,48,11
"4522",443322,2018,48,19
"4523",443331,2018,6,20
"4524",443340,2018,47,7
"4525",443377,2018,42,7
"4526",443410,2018,53,13
"4527",443483,2018,9,15
"4528",443492,2018,54,15
"4529",443562,2018,72,15
"4530",443571,2018,6,15
"4531",443599,2018,41,20
"4532",443632,2018,8,13
"4533",443641,2018,44,15
"4534",443650,2018,47,12
"4535",443669,2018,32,15
"4536",443678,2018,25,7
"4537",443696,2018,48,10
"4538",443748,2018,13,24
"4539",443766,2018,47,37
"4540",443784,2018,42,32
"4541",443951,2018,72,15
"4542",443979,2018,27,8
"4543",444051,2018,39,23
"4544",444088,2018,35,16
"4545",444130,2018,6,1
"4546",444194,2018,72,8
"4547",444200,2018,10,22
"4548",444219,2018,6,26
"4549",444228,2018,45,15
"4550",444255,2018,47,20
"4551",444264,2018,72,8
"4552",444282,2018,51,16
"4553",444291,2018,24,17
"4554",444307,2018,42,13
"4555",444316,2018,30,12
"4556",444325,2018,6,30
"4557",444334,2018,12,15
"4558",444343,2018,6,5
"4559",444361,2018,6,18
"4560",444370,2018,12,28
"4561",444398,2018,48,10
"4562",444404,2018,12,15
"4563",444413,2018,36,20
"4564",444440,2018,1,17
"4565",444468,2018,47,11
"4566",444486,2018,37,20
"4567",444510,2018,6,15
"4568",444529,2018,6,11
"4569",444556,2018,48,23
"4570",444565,2018,48,8
"4571",444583,2018,72,30
"4572",444592,2018,32,11
"4573",444635,2018,39,5
"4574",444644,2018,30,22
"4575",444662,2018,22,18
"4576",444671,2018,72,12
"4577",444680,2018,72,11
"4578",444714,2018,13,12
"4579",444732,2018,72,18
"4580",444778,2018,37,5
"4581",444787,2018,49,7
"4582",444796,2018,13,12
"4583",444811,2018,42,13
"4584",444857,2018,49,14
"4585",444866,2018,45,10
"4586",444893,2018,11,24
"4587",444936,2018,4,10
"4588",444945,2018,22,16
"4589",444954,2018,54,14
"4590",444972,2018,45,NA
"4591",444990,2018,12,17
"4592",445027,2018,17,38
"4593",445133,2018,48,21
"4594",445188,2018,6,20
"4595",445203,2018,48,20
"4596",445212,2018,12,15
"4597",445230,2018,32,25
"4598",445249,2018,47,13
"4599",445258,2018,40,14
"4600",445267,2018,29,17
"4601",445300,2018,34,6
"4602",445364,2018,6,22
"4603",445461,2018,48,24
"4604",445498,2018,72,12
"4605",445540,2018,5,14
"4606",445638,2018,25,10
"4607",445647,2018,25,14
"4608",445656,2018,25,16
"4609",445692,2018,49,19
"4610",445708,2018,37,19
"4611",445735,2018,32,10
"4612",445744,2018,12,21
"4613",445762,2018,51,13
"4614",445780,2018,16,4
"4615",445799,2018,42,37
"4616",445841,2018,45,20
"4617",445850,2018,45,20
"4618",445911,2018,9,13
"4619",445948,2018,32,30
"4620",445957,2018,17,10
"4621",446048,2018,12,14
"4622",446084,2018,17,7
"4623",446093,2018,6,39
"4624",446109,2018,12,20
"4625",446118,2018,6,12
"4626",446127,2018,12,15
"4627",446136,2018,26,14
"4628",446163,2018,6,6
"4629",446206,2018,51,7
"4630",446224,2018,34,6
"4631",446233,2018,5,10
"4632",446242,2018,21,15
"4633",446251,2018,17,14
"4634",446260,2018,53,20
"4635",446288,2018,26,15
"4636",446303,2018,34,9
"4637",446349,2018,54,10
"4638",446385,2018,6,5
"4639",446394,2018,24,4
"4640",446455,2018,42,5
"4641",446516,2018,72,8
"4642",446525,2018,47,15
"4643",446534,2018,29,8
"4644",446552,2018,12,29
"4645",446561,2018,6,15
"4646",446589,2018,12,25
"4647",446598,2018,31,12
"4648",446604,2018,36,13
"4649",446640,2018,42,28
"4650",446677,2018,49,7
"4651",446774,2018,54,25
"4652",446996,2018,42,15
"4653",447014,2018,12,12
"4654",447023,2018,28,16
"4655",447050,2018,6,13
"4656",447148,2018,4,21
"4657",447166,2018,8,12
"4658",447175,2018,8,12
"4659",447263,2018,49,15
"4660",447379,2018,40,17
"4661",447403,2018,25,24
"4662",447421,2018,49,14
"4663",447430,2018,36,13
"4664",447449,2018,48,12
"4665",447458,2018,6,15
"4666",447467,2018,22,12
"4667",447582,2018,54,15
"4668",447591,2018,48,14
"4669",447607,2018,6,25
"4670",447616,2018,6,25
"4671",447689,2018,13,18
"4672",447704,2018,4,13
"4673",447713,2018,6,7
"4674",447722,2018,6,12
"4675",447731,2018,6,21
"4676",447759,2018,6,25
"4677",447768,2018,6,37
"4678",447777,2018,6,25
"4679",447795,2018,6,8
"4680",447810,2018,6,20
"4681",447847,2018,12,5
"4682",447865,2018,12,8
"4683",447874,2018,12,12
"4684",447883,2018,12,10
"4685",447892,2018,12,20
"4686",447908,2018,12,20
"4687",447917,2018,13,12
"4688",447935,2018,21,15
"4689",447953,2018,6,10
"4690",447962,2018,22,19
"4691",447971,2018,24,20
"4692",447980,2018,26,14
"4693",447999,2018,29,9
"4694",448017,2018,28,10
"4695",448026,2018,38,10
"4696",448044,2018,32,1
"4697",448071,2018,36,16
"4698",448123,2018,72,10
"4699",448150,2018,47,20
"4700",448196,2018,48,19
"4701",448220,2018,49,15
"4702",448239,2018,49,17
"4703",448248,2018,49,14
"4704",448257,2018,51,7
"4705",448275,2018,54,20
"4706",448284,2018,31,14
"4707",448309,2018,13,14
"4708",448354,2018,34,10
"4709",448424,2018,40,13
"4710",448433,2018,6,37
"4711",448567,2018,45,6
"4712",448594,2018,6,28
"4713",448600,2018,39,21
"4714",448619,2018,9,13
"4715",448646,2018,22,18
"4716",448673,2018,17,21
"4717",448707,2018,72,21
"4718",448716,2018,72,8
"4719",448752,2018,8,13
"4720",448761,2018,8,13
"4721",448770,2018,42,22
"4722",448798,2018,55,20
"4723",448840,2018,12,18
"4724",448859,2018,42,10
"4725",448886,2018,4,14
"4726",448895,2018,6,23
"4727",448974,2018,36,14
"4728",448983,2018,34,12
"4729",449038,2018,12,21
"4730",449074,2018,53,25
"4731",449083,2018,12,15
"4732",449092,2018,12,15
"4733",449117,2018,37,11
"4734",449135,2018,72,15
"4735",449250,2018,48,13
"4736",449311,2018,36,14
"4737",449320,2018,36,20
"4738",449339,2018,54,21
"4739",449348,2018,1,13
"4740",449357,2018,6,15
"4741",449366,2018,6,15
"4742",449384,2018,6,10
"4743",449393,2018,6,15
"4744",449445,2018,6,15
"4745",449454,2018,8,10
"4746",449463,2018,9,7
"4747",449472,2018,10,10
"4748",449490,2018,12,9
"4749",449506,2018,12,24
"4750",449524,2018,12,15
"4751",449533,2018,12,10
"4752",449597,2018,18,9
"4753",449603,2018,18,13
"4754",449612,2018,22,16
"4755",449658,2018,34,16
"4756",449667,2018,36,4
"4757",449676,2018,36,11
"4758",449685,2018,36,20
"4759",449700,2018,39,30
"4760",449719,2018,39,14
"4761",449728,2018,40,30
"4762",449764,2018,47,6
"4763",449773,2018,48,12
"4764",449782,2018,48,16
"4765",449807,2018,48,11
"4766",449816,2018,49,9
"4767",449861,2018,55,13
"4768",449870,2018,6,10
"4769",449889,2018,18,9
"4770",449898,2018,12,12
"4771",449904,2018,48,14
"4772",449931,2018,51,5
"4773",449959,2018,12,15
"4774",449968,2018,6,15
"4775",449977,2018,26,15
"4776",449986,2018,6,15
"4777",449995,2018,51,15
"4778",450021,2018,22,18
"4779",450058,2018,39,15
"4780",450067,2018,39,16
"4781",450119,2018,5,22
"4782",450128,2018,22,19
"4783",450182,2018,12,8
"4784",450298,2018,10,41
"4785",450377,2018,1,35
"4786",450395,2018,39,7
"4787",450401,2018,40,13
"4788",450483,2018,11,8
"4789",450571,2018,55,15
"4790",450599,2018,51,22
"4791",450605,2018,42,11
"4792",450614,2018,37,19
"4793",450632,2018,21,5
"4794",450641,2018,33,15
"4795",450650,2018,55,7
"4796",450696,2018,6,33
"4797",450702,2018,6,23
"4798",450711,2018,48,15
"4799",450720,2018,32,24
"4800",450933,2018,1,62
"4801",450951,2018,4,10
"4802",450960,2018,6,10
"4803",450979,2018,6,16
"4804",450988,2018,6,30
"4805",451006,2018,6,12
"4806",451033,2018,8,9
"4807",451042,2018,9,7
"4808",451051,2018,10,7
"4809",451097,2018,12,16
"4810",451103,2018,12,17
"4811",451121,2018,12,12
"4812",451149,2018,12,20
"4813",451158,2018,12,20
"4814",451167,2018,12,13
"4815",451194,2018,19,9
"4816",451228,2018,18,35
"4817",451237,2018,20,13
"4818",451255,2018,25,2
"4819",451264,2018,25,13
"4820",451282,2018,26,8
"4821",451291,2018,26,8
"4822",451334,2018,29,11
"4823",451343,2018,28,20
"4824",451352,2018,37,12
"4825",451370,2018,34,11
"4826",451398,2018,34,25
"4827",451404,2018,36,13
"4828",451413,2018,36,12
"4829",451459,2018,36,8
"4830",451468,2018,39,11
"4831",451477,2018,39,18
"4832",451495,2018,42,24
"4833",451501,2018,72,22
"4834",451529,2018,47,7
"4835",451538,2018,47,15
"4836",451547,2018,48,25
"4837",451556,2018,48,16
"4838",451565,2018,48,12
"4839",451574,2018,49,8
"4840",451583,2018,49,7
"4841",451626,2018,53,9
"4842",451635,2018,53,10
"4843",451671,2018,12,12
"4844",451714,2018,48,18
"4845",451741,2018,72,19
"4846",451750,2018,55,15
"4847",451820,2018,48,17
"4848",451857,2018,48,16
"4849",451866,2018,22,11
"4850",451875,2018,48,6
"4851",451884,2018,20,3
"4852",451909,2018,24,18
"4853",451918,2018,47,12
"4854",452009,2018,38,17
"4855",452072,2018,26,19
"4856",452081,2018,39,34
"4857",452106,2018,72,13
"4858",452124,2018,47,19
"4859",452373,2018,39,10
"4860",452540,2018,39,10
"4861",452771,2018,39,10
"4862",452780,2018,39,10
"4863",452887,2018,39,16
"4864",452948,2018,39,18
"4865",453109,2018,29,5
"4866",453163,2018,37,54
"4867",453215,2018,34,33
"4868",453297,2018,39,5
"4869",453756,2018,39,14
"4870",453792,2018,39,20
"4871",454184,2018,36,15
"4872",454227,2018,17,20
"4873",454236,2018,39,8
"4874",454245,2018,4,10
"4875",454306,2018,26,16
"4876",454458,2018,5,6
"4877",454537,2018,55,9
"4878",454546,2018,6,15
"4879",454555,2018,32,16
"4880",454573,2018,6,23
"4881",454582,2018,20,3
"4882",454607,2018,13,14
"4883",454616,2018,27,14
"4884",454652,2018,1,10
"4885",454689,2018,8,15
"4886",454698,2018,6,20
"4887",454722,2018,6,25
"4888",454759,2018,6,10
"4889",454768,2018,6,18
"4890",454777,2018,6,10
"4891",454786,2018,6,14
"4892",454795,2018,6,31
"4893",454801,2018,6,21
"4894",454810,2018,8,36
"4895",454829,2018,8,20
"4896",454847,2018,8,10
"4897",454856,2018,8,13
"4898",454865,2018,12,20
"4899",454874,2018,12,6
"4900",454908,2018,12,6
"4901",454917,2018,12,15
"4902",454926,2018,13,20
"4903",454935,2018,16,6
"4904",454944,2018,16,20
"4905",454953,2018,17,10
"4906",454962,2018,17,12
"4907",454971,2018,17,9
"4908",454980,2018,17,5
"4909",454999,2018,17,8
"4910",455008,2018,17,14
"4911",455017,2018,24,5
"4912",455026,2018,24,7
"4913",455053,2018,26,16
"4914",455062,2018,26,20
"4915",455071,2018,29,20
"4916",455080,2018,29,14
"4917",455105,2018,28,10
"4918",455114,2018,16,22
"4919",455141,2018,37,11
"4920",455187,2018,34,20
"4921",455196,2018,34,22
"4922",455202,2018,34,12
"4923",455211,2018,32,9
"4924",455220,2018,36,12
"4925",455239,2018,36,4
"4926",455257,2018,36,37
"4927",455275,2018,39,14
"4928",455284,2018,39,14
"4929",455327,2018,48,12
"4930",455336,2018,48,15
"4931",455345,2018,48,8
"4932",455354,2018,48,15
"4933",455381,2018,49,10
"4934",455460,2018,1,25
"4935",455479,2018,12,24
"4936",455488,2018,1,39
"4937",455512,2018,6,19
"4938",455558,2018,26,19
"4939",455628,2018,1,20
"4940",455664,2018,6,5
"4941",455707,2018,1,15
"4942",455725,2018,4,11
"4943",455734,2018,6,15
"4944",455761,2018,6,14
"4945",455770,2018,6,15
"4946",455798,2018,9,12
"4947",455831,2018,12,7
"4948",455840,2018,13,8
"4949",455859,2018,16,19
"4950",455868,2018,6,22
"4951",455877,2018,17,15
"4952",455886,2018,17,8
"4953",455895,2018,17,11
"4954",455901,2018,24,10
"4955",455910,2018,37,4
"4956",455929,2018,40,15
"4957",455956,2018,72,25
"4958",455965,2018,44,20
"4959",455974,2018,48,15
"4960",455983,2018,51,11
"4961",456001,2018,50,11
"4962",456029,2018,47,20
"4963",456038,2018,4,25
"4964",456065,2018,39,20
"4965",456074,2018,39,20
"4966",456126,2018,12,12
"4967",456135,2018,27,17
"4968",456153,2018,48,14
"4969",456180,2018,4,8
"4970",456205,2018,37,18
"4971",456214,2018,48,15
"4972",456287,2018,31,12
"4973",456454,2018,49,17
"4974",456481,2018,12,7
"4975",456490,2018,12,5
"4976",456506,2018,18,16
"4977",456515,2018,26,16
"4978",456551,2018,38,13
"4979",456560,2018,40,10
"4980",456579,2018,42,15
"4981",456588,2018,6,12
"4982",456597,2018,6,16
"4983",456621,2018,54,41
"4984",456825,2018,22,20
"4985",456861,2018,12,13
"4986",456922,2018,48,22
"4987",456931,2018,48,23
"4988",456959,2018,27,14
"4989",456968,2018,37,20
"4990",456977,2018,12,15
"4991",457022,2018,39,10
"4992",457031,2018,17,11
"4993",457077,2018,6,23
"4994",457086,2018,6,15
"4995",457101,2018,32,22
"4996",457110,2018,32,17
"4997",457129,2018,12,10
"4998",457174,2018,45,20
"4999",457192,2018,5,8
"5000",457208,2018,6,15
"5001",457226,2018,18,6
"5002",457244,2018,6,16
"5003",457253,2018,6,12
"5004",457299,2018,6,20
"5005",457314,2018,6,10
"5006",457323,2018,6,20
"5007",457332,2018,9,5
"5008",457341,2018,9,12
"5009",457350,2018,12,16
"5010",457378,2018,12,10
"5011",457387,2018,12,13
"5012",457396,2018,12,15
"5013",457402,2018,12,5
"5014",457411,2018,12,16
"5015",457420,2018,12,11
"5016",457439,2018,12,9
"5017",457448,2018,12,15
"5018",457466,2018,13,15
"5019",457475,2018,13,13
"5020",457484,2018,15,13
"5021",457493,2018,16,8
"5022",457527,2018,17,6
"5023",457536,2018,17,25
"5024",457545,2018,17,15
"5025",457554,2018,17,9
"5026",457563,2018,18,15
"5027",457572,2018,18,17
"5028",457581,2018,20,16
"5029",457606,2018,22,15
"5030",457615,2018,25,10
"5031",457624,2018,25,10
"5032",457633,2018,26,7
"5033",457642,2018,26,23
"5034",457651,2018,27,9
"5035",457679,2018,27,13
"5036",457688,2018,29,14
"5037",457697,2018,29,8
"5038",457703,2018,29,8
"5039",457721,2018,30,13
"5040",457749,2018,30,14
"5041",457767,2018,34,20
"5042",457776,2018,35,18
"5043",457785,2018,32,4
"5044",457794,2018,36,20
"5045",457800,2018,36,23
"5046",457819,2018,36,9
"5047",457837,2018,36,11
"5048",457846,2018,36,7
"5049",457855,2018,36,13
"5050",457864,2018,36,15
"5051",457873,2018,39,4
"5052",457891,2018,39,13
